business_id,business_name,business_address,business_city,business_state,business_postal_code,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
95113,95113 3rd Base Pantry,"24 Willie Mays Pl Ste Lvl 48, Rm 4.21.02",San Francisco,CA,94107,,95113_20180326,2018-03-26T00:00:00,92,Routine - Unscheduled,95113_20180326_103133,Data Breach in the past yr,Moderate Risk
94119,505 Pinterest Retail,505 Brannan St 1st Floor,San Francisco,CA,94105,,94119_20180330,2018-03-30T00:00:00,96,Routine - Unscheduled,94119_20180330_103118,Employee Theft,Moderate Risk
2243,Cafe Claude,7 Claude Ln,San Francisco,CA,94108,,2243_20180330,2018-03-30T00:00:00,90,Routine - Unscheduled,2243_20180330_103133,Data Breach in the past yr,Moderate Risk
75836,Little Bee Baking,521 Cortland Ave,San Francisco,CA,94110,,75836_20180327,2018-03-27T00:00:00,96,Routine - Unscheduled,75836_20180327_103133,Data Breach in the past yr,Moderate Risk
94976,94976 Warehouse Kitchen (Inside Main Warehouse),24 Willie Mays Pl  Field Level,San Francisco,CA,94107,,94976_20180326,2018-03-26T00:00:00,90,Routine - Unscheduled,94976_20180326_103133,Data Breach in the past yr,Moderate Risk
379,GIANT SCOOP,2708 SAN BRUNO Ave,San Francisco,CA,94134,14155465051,379_20180328,2018-03-28T00:00:00,77,Routine - Unscheduled,379_20180328_103133,Data Breach in the past yr,Moderate Risk
5998,CENTRO LATINO DE SAN FRANCISCO,1656 15th St,San Francisco,CA,94103,14155868758,5998_20180409,2018-04-09T00:00:00,86,Routine - Unscheduled,5998_20180409_103123,Office in poor condition,Moderate Risk
6032,FRANCIS OF ASSISI SENIOR MEALS PROG,145 Guerrero St,San Francisco,CA,94103,14155865790,6032_20180410,2018-04-10T00:00:00,92,Routine - Unscheduled,6032_20180410_103133,Data Breach in the past yr,Moderate Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,San Francisco,CA,94134,,90192_20180409,2018-04-09T00:00:00,81,Routine - Unscheduled,90192_20180409_103133,Data Breach in the past yr,Moderate Risk
81800,Mikado Sushi Inc.,1684 Bryant St,San Francisco,CA,94103,,81800_20180402,2018-04-02T00:00:00,73,Routine - Unscheduled,81800_20180402_103133,Data Breach in the past yr,Moderate Risk
2649,WAN KEE RESTAURANT,2152 MISSION St,San Francisco,CA,94110,14155864138,2649_20180409,2018-04-09T00:00:00,77,Routine - Unscheduled,2649_20180409_103133,Data Breach in the past yr,Moderate Risk
84040,I-Tea Kearny SF,253 Kearny St,San Francisco,CA,94108,,84040_20180410,2018-04-10T00:00:00,82,Routine - Unscheduled,84040_20180410_103133,Data Breach in the past yr,Moderate Risk
435,Vieni-Vieni,1431 Stockton St,San Francisco,CA,94133,,435_20180410,2018-04-10T00:00:00,88,Routine - Unscheduled,435_20180410_103133,Data Breach in the past yr,Moderate Risk
61427,Nick's Foods,1659 MARKET St,San Francisco,CA,94103,,61427_20180410,2018-04-10T00:00:00,66,Routine - Unscheduled,61427_20180410_103133,Data Breach in the past yr,Moderate Risk
69175,Mau Restaurant,665 Valencia St,San Francisco,CA,94110,14155307517,69175_20180410,2018-04-10T00:00:00,83,Routine - Unscheduled,69175_20180410_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
1542,I LUV TERIYAKI AND SUSHI,270 Potrero Ave,San Francisco,CA,94103,14155432005,1542_20180406,2018-04-06T00:00:00,87,Routine - Unscheduled,1542_20180406_103133,Data Breach in the past yr,Moderate Risk
3623,CHAVA'S,2839 MISSION St,San Francisco,CA,94110,14155280283,3623_20180416,2018-04-16T00:00:00,85,Routine - Unscheduled,3623_20180416_103118,Employee Theft,Moderate Risk
73963,Spicy Garden Restaurant,996 Mission St,San Francisco,CA,94103,,73963_20180418,2018-04-18T00:00:00,94,Routine - Unscheduled,73963_20180418_103133,Data Breach in the past yr,Moderate Risk
87932,Dabba,71 Stevenson St #100,San Francisco,CA,94105,,87932_20180228,2018-02-28T00:00:00,92,Routine - Unscheduled,87932_20180228_103134,Other moderate risk violation,Moderate Risk
80233,Buffalo Kitchen,107 Leland Ave,San Francisco,CA,94134,,80233_20180418,2018-04-18T00:00:00,74,Routine - Unscheduled,80233_20180418_103133,Data Breach in the past yr,Moderate Risk
3373,New Delhi Restaurant,160 Ellis St,San Francisco,CA,94102,,3373_20180412,2018-04-12T00:00:00,90,Routine - Unscheduled,3373_20180412_103133,Data Breach in the past yr,Moderate Risk
95102,95102 Portable Edsel FordFong Cart,"24 Willie Mays Pl Promenade Lvl, Sect 117",San Francisco,CA,94107,,95102_20180411,2018-04-11T00:00:00,96,Routine - Unscheduled,95102_20180411_103133,Data Breach in the past yr,Moderate Risk
854,Firenze By Night,1421 Stockton St,San Francisco,CA,94133,,854_20180418,2018-04-18T00:00:00,79,Routine - Unscheduled,854_20180418_103133,Data Breach in the past yr,Moderate Risk
93822,Gio Gelati,1998 Union St,San Francisco,CA,94123,,93822_20180417,2018-04-17T00:00:00,96,Routine - Unscheduled,93822_20180417_103133,Data Breach in the past yr,Moderate Risk
82733,Aloha Hawaiian Barbecue,4935 Mission St,San Francisco,CA,94112,,82733_20180413,2018-04-13T00:00:00,83,Routine - Unscheduled,82733_20180413_103133,Data Breach in the past yr,Moderate Risk
283,HAI KY MI GIA,707 ELLIS St,San Francisco,CA,94109,,283_20180417,2018-04-17T00:00:00,90,Routine - Unscheduled,283_20180417_103133,Data Breach in the past yr,Moderate Risk
66961,Mi Tierra Market,2023 MISSION St,San Francisco,CA,94110,,66961_20180416,2018-04-16T00:00:00,88,Routine - Unscheduled,66961_20180416_103133,Data Breach in the past yr,Moderate Risk
84547,"New Fruit Garden, LLC",1216 Stockton St,San Francisco,CA,94133,,84547_20180413,2018-04-13T00:00:00,86,Routine - Unscheduled,84547_20180413_103133,Data Breach in the past yr,Moderate Risk
77642,Royal Bakery,4773 Mission St,San Francisco,CA,94112,14155337756,77642_20180419,2018-04-19T00:00:00,79,Routine - Unscheduled,77642_20180419_103133,Data Breach in the past yr,Moderate Risk
703,THEM KY RESTAURANT,717 ELLIS St,San Francisco,CA,94109,,703_20180417,2018-04-17T00:00:00,73,Routine - Unscheduled,703_20180417_103133,Data Breach in the past yr,Moderate Risk
90029,Sharetea,865 Market St Suite 9003,San Francisco,CA,94103,,90029_20180416,2018-04-16T00:00:00,94,Routine - Unscheduled,90029_20180416_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
82485,Mona Lisa Restaurant,353 Columbus Ave,San Francisco,CA,94133,,82485_20180411,2018-04-11T00:00:00,79,Routine - Unscheduled,82485_20180411_103133,Data Breach in the past yr,Moderate Risk
87425,Meraki,927 Post St,San Francisco,CA,94109,,87425_20180413,2018-04-13T00:00:00,96,Routine - Unscheduled,87425_20180413_103133,Data Breach in the past yr,Moderate Risk
81886,Cafe Broadway,674 Broadway St,San Francisco,CA,94133,,81886_20180418,2018-04-18T00:00:00,76,Routine - Unscheduled,81886_20180418_103133,Data Breach in the past yr,Moderate Risk
90813,Kaisen Sushi,71 5th St,San Francisco,CA,94103,,90813_20180416,2018-04-16T00:00:00,86,Routine - Unscheduled,90813_20180416_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
57579,Bei Jing Restaurant,1801 Alemany Blvd,San Francisco,CA,94112,,57579_20180417,2018-04-17T00:00:00,76,Routine - Unscheduled,57579_20180417_103133,Data Breach in the past yr,Moderate Risk
85327,Fei Tian Academy of the Arts California,1950 Page St,San Francisco,CA,94117,14155433161,85327_20180411,2018-04-11T00:00:00,90,Routine - Unscheduled,85327_20180411_103133,Data Breach in the past yr,Moderate Risk
69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,San Francisco,CA,94122,14155681800,69282_20180417,2018-04-17T00:00:00,64,Routine - Unscheduled,69282_20180417_103133,Data Breach in the past yr,Moderate Risk
80451,OZ Pizza,508 Castro St,San Francisco,CA,94114,14155297866,80451_20180417,2018-04-17T00:00:00,80,Routine - Unscheduled,80451_20180417_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
11492,Burgermeister,759 Columbus Ave,San Francisco,CA,94133,,11492_20180417,2018-04-17T00:00:00,86,Routine - Unscheduled,11492_20180417_103133,Data Breach in the past yr,Moderate Risk
89071,Street Taco,83 9th St.,San Francisco,CA,94103,,89071_20180418,2018-04-18T00:00:00,86,Routine - Unscheduled,89071_20180418_103133,Data Breach in the past yr,Moderate Risk
81342,Sour Flour,3861 24th St,San Francisco,CA,,14155501210,81342_20180414,2018-04-14T00:00:00,92,Routine - Unscheduled,81342_20180414_103133,Data Breach in the past yr,Moderate Risk
80451,OZ Pizza,508 Castro St,San Francisco,CA,94114,14155297866,80451_20180417,2018-04-17T00:00:00,80,Routine - Unscheduled,80451_20180417_103133,Data Breach in the past yr,Moderate Risk
83773,Bar Nua,561 Columbus Ave,San Francisco,CA,94133,,83773_20180413,2018-04-13T00:00:00,80,Routine - Unscheduled,83773_20180413_103133,Data Breach in the past yr,Moderate Risk
65529,DNA Pizza,371 11th St,San Francisco,CA,94103,,65529_20180417,2018-04-17T00:00:00,86,Routine - Unscheduled,65529_20180417_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
89599,La Boulange de San Francisco,222 Sutter St,San Francisco,CA,94108,,89599_20180420,2018-04-20T00:00:00,85,Routine - Unscheduled,89599_20180420_103123,Office in poor condition,Moderate Risk
69653,Izakaya Roku,1819 Market St,San Francisco,CA,94103,14155298857,69653_20160722,2016-07-22T00:00:00,88,Routine - Unscheduled,69653_20160722_103133,Data Breach in the past yr,Moderate Risk
91459,Kui Shin Bo #2,1424 Lombard St,San Francisco,CA,94109,14155305106,91459_20180424,2018-04-24T00:00:00,82,Routine - Unscheduled,91459_20180424_103133,Data Breach in the past yr,Moderate Risk
89803,Ushio Ramen,3128 16th St,San Francisco,CA,94103,14155700318,89803_20180417,2018-04-17T00:00:00,88,Routine - Unscheduled,89803_20180417_103133,Data Breach in the past yr,Moderate Risk
93065,Big Lantern,3170 16th St.,San Francisco,CA,94103,,93065_20180425,2018-04-25T00:00:00,84,Routine - Unscheduled,93065_20180425_103133,Data Breach in the past yr,Moderate Risk
3615,TARTINE BAKERY,0600 GUERRERO St,San Francisco,CA,94110,14155482600,3615_20180423,2018-04-23T00:00:00,96,Routine - Unscheduled,3615_20180423_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
82228,"Cava22, Inc",3239 22nd St,San Francisco,CA,94110,14155647224,82228_20180424,2018-04-24T00:00:00,76,Routine - Unscheduled,82228_20180424_103118,Employee Theft,Moderate Risk
82228,"Cava22, Inc",3239 22nd St,San Francisco,CA,94110,14155647224,82228_20180424,2018-04-24T00:00:00,76,Routine - Unscheduled,82228_20180424_103133,Data Breach in the past yr,Moderate Risk
1609,Tung Sing Restaurant,4015 24th St,San Francisco,CA,94114,14155648582,1609_20180425,2018-04-25T00:00:00,76,Routine - Unscheduled,1609_20180425_103133,Data Breach in the past yr,Moderate Risk
3846,WARAKABUNE RESTAURANT,307 CHURCH St,San Francisco,CA,94114,14155628383,3846_20180418,2018-04-18T00:00:00,90,Routine - Unscheduled,3846_20180418_103133,Data Breach in the past yr,Moderate Risk
92665,Mogador Moroccan Cafe and Cuisine,105 Valencia St.,San Francisco,CA,94103,,92665_20180419,2018-04-19T00:00:00,92,Routine - Unscheduled,92665_20180419_103133,Data Breach in the past yr,Moderate Risk
83643,Burma Love,211 Valencia St,San Francisco,CA,94103,14155535800,83643_20180417,2018-04-17T00:00:00,90,Routine - Unscheduled,83643_20180417_103133,Data Breach in the past yr,Moderate Risk
36673,Mid City Market,868 Geary St,San Francisco,CA,94109,,36673_20180423,2018-04-23T00:00:00,90,Routine - Unscheduled,36673_20180423_103133,Data Breach in the past yr,Moderate Risk
90604,Taqueria Los Amigos,5300 Mission St.,San Francisco,CA,94112,,90604_20180424,2018-04-24T00:00:00,84,Routine - Unscheduled,90604_20180424_103133,Data Breach in the past yr,Moderate Risk
85109,Ben Thai Cafe,1331 Polk St,San Francisco,CA,94109,,85109_20180416,2018-04-16T00:00:00,94,Routine - Unscheduled,85109_20180416_103133,Data Breach in the past yr,Moderate Risk
62771,Dinosaurs,2275 Market St Unit H,San Francisco,CA,94114,,62771_20180418,2018-04-18T00:00:00,90,Routine - Unscheduled,62771_20180418_103133,Data Breach in the past yr,Moderate Risk
70797,Cafe Du Soleil,345 03rd St,San Francisco,CA,94107,,70797_20180424,2018-04-24T00:00:00,90,Routine - Unscheduled,70797_20180424_103133,Data Breach in the past yr,Moderate Risk
62889,Benu,22 HAWTHORNE St,San Francisco,CA,94105,,62889_20180502,2018-05-02T00:00:00,96,Routine - Unscheduled,62889_20180502_103133,Data Breach in the past yr,Moderate Risk
58576,Thanh Tam II,577 Valencia St.,San Francisco,CA,94103,,58576_20180213,2018-02-13T00:00:00,77,Routine - Unscheduled,58576_20180213_103133,Data Breach in the past yr,Moderate Risk
91041,Chef Li's Cafe,2726 San Bruno Ave.,San Francisco,CA,94134,,91041_20180509,2018-05-09T00:00:00,81,Routine - Unscheduled,91041_20180509_103133,Data Breach in the past yr,Moderate Risk
78747,Palm House,2032 Union St,San Francisco,CA,94133,,78747_20180508,2018-05-08T00:00:00,88,Routine - Unscheduled,78747_20180508_103133,Data Breach in the past yr,Moderate Risk
80313,Saigon Sandwiches,581 Eddy St,San Francisco,CA,94109,,80313_20180502,2018-05-02T00:00:00,65,Routine - Unscheduled,80313_20180502_103133,Data Breach in the past yr,Moderate Risk
81974,Sons & Daughters,708 Bush St,San Francisco,CA,94108,,81974_20180502,2018-05-02T00:00:00,92,Routine - Unscheduled,81974_20180502_103133,Data Breach in the past yr,Moderate Risk
90588,Tekka House,678 Chenery St,San Francisco,CA,94131,14155918891,90588_20180503,2018-05-03T00:00:00,85,Routine - Unscheduled,90588_20180503_103133,Data Breach in the past yr,Moderate Risk
81167,Kan Ramen,229 Columbus Ave,San Francisco,CA,94133,14155316027,81167_20180507,2018-05-07T00:00:00,92,Routine - Unscheduled,81167_20180507_103133,Data Breach in the past yr,Moderate Risk
87594,Shaska Deli Coffee,3406 26th St,San Francisco,CA,94110,14155231846,87594_20180502,2018-05-02T00:00:00,84,Routine - Unscheduled,87594_20180502_103118,Employee Theft,Moderate Risk
2863,HAYSTACK PIZZA RESTAURANT,3881 24th St,San Francisco,CA,94114,,2863_20180502,2018-05-02T00:00:00,92,Routine - Unscheduled,2863_20180502_103133,Data Breach in the past yr,Moderate Risk
83995,Helmand Palace,2424 Van Ness Ave,San Francisco,CA,94109,,83995_20180503,2018-05-03T00:00:00,86,Routine - Unscheduled,83995_20180503_103133,Data Breach in the past yr,Moderate Risk
58781,Escape From New York Pizza,1737 Haight St,San Francisco,CA,94117,,58781_20180508,2018-05-08T00:00:00,94,Routine - Unscheduled,58781_20180508_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
62708,H20 Cafe,1330 Polk St,San Francisco,CA,94109,,62708_20180427,2018-04-27T00:00:00,92,Routine - Unscheduled,62708_20180427_103133,Data Breach in the past yr,Moderate Risk
3016,"R & G Executive Lounge, Inc",631 Kearny St,San Francisco,CA,94108,,3016_20180507,2018-05-07T00:00:00,62,Routine - Unscheduled,3016_20180507_103133,Data Breach in the past yr,Moderate Risk
547,LITTLE HENRY'S,3600 BALBOA St,San Francisco,CA,94121,,547_20180501,2018-05-01T00:00:00,90,Routine - Unscheduled,547_20180501_103133,Data Breach in the past yr,Moderate Risk
91955,Kome Sushi Burrito,OTG,San Francisco,CA,,14156399717,91955_20180510,2018-05-10T00:00:00,88,Routine - Unscheduled,91955_20180510_103128,Consumer advisory not provided for raw or undercooked foods,Moderate Risk
64021,Sweet Maple Coffee Shop,2101 Sutter St,San Francisco,CA,94115,,64021_20180502,2018-05-02T00:00:00,79,Routine - Unscheduled,64021_20180502_103118,Employee Theft,Moderate Risk
87594,Shaska Deli Coffee,3406 26th St,San Francisco,CA,94110,14155231846,87594_20180502,2018-05-02T00:00:00,84,Routine - Unscheduled,87594_20180502_103133,Data Breach in the past yr,Moderate Risk
3715,WE BE SUSHI,538 Valencia St,San Francisco,CA,94110,14155520129,3715_20160919,2016-09-19T00:00:00,79,Routine - Unscheduled,3715_20160919_103133,Data Breach in the past yr,Moderate Risk
87639,Golden Burma Restaurant,15 Boardman Place,San Francisco,CA,94103,14155738282,87639_20180423,2018-04-23T00:00:00,85,Routine - Unscheduled,87639_20180423_103133,Data Breach in the past yr,Moderate Risk
89114,Chaat Corner - Powell St.,138 Cyril Magnin St,San Francisco,CA,94102,,89114_20180501,2018-05-01T00:00:00,88,Routine - Unscheduled,89114_20180501_103133,Data Breach in the past yr,Moderate Risk
36523,Marina Theatre,2149 Chestnut St,San Francisco,CA,94123,,36523_20180502,2018-05-02T00:00:00,82,Routine - Unscheduled,36523_20180502_103133,Data Breach in the past yr,Moderate Risk
85690,Chico's Pizza,131 06th St,San Francisco,CA,94103,,85690_20180501,2018-05-01T00:00:00,88,Routine - Unscheduled,85690_20180501_103133,Data Breach in the past yr,Moderate Risk
2709,MELS DRIVE IN,2165 LOMBARD St,San Francisco,CA,94123,,2709_20180501,2018-05-01T00:00:00,84,Routine - Unscheduled,2709_20180501_103133,Data Breach in the past yr,Moderate Risk
3715,WE BE SUSHI,538 Valencia St,San Francisco,CA,94110,14155520129,3715_20160919,2016-09-19T00:00:00,79,Routine - Unscheduled,3715_20160919_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
95659,Otoro,205 Oak St,San Francisco,CA,94102,,95659_20180509,2018-05-09T00:00:00,,Reinspection/Followup,95659_20180509_103133,Data Breach in the past yr,Moderate Risk
91717,Open Kitchen,3913 24th St.,San Francisco,CA,94114,,91717_20180502,2018-05-02T00:00:00,94,Routine - Unscheduled,91717_20180502_103133,Data Breach in the past yr,Moderate Risk
85338,Illy Caffe San Francisco_Union,2055 Union St Suite B,San Francisco,CA,94123,,85338_20180510,2018-05-10T00:00:00,92,Routine - Unscheduled,85338_20180510_103133,Data Breach in the past yr,Moderate Risk
2426,BOOGALOOS,3296 22nd St,San Francisco,CA,94110,14155823211,2426_20180508,2018-05-08T00:00:00,89,Routine - Unscheduled,2426_20180508_103118,Employee Theft,Moderate Risk
94695,Navin Thai Restaurant,1059 Powell St,San Francisco,CA,94108,,94695_20180425,2018-04-25T00:00:00,84,Routine - Unscheduled,94695_20180425_103133,Data Breach in the past yr,Moderate Risk
7216,El Chico Produce Market #2,4600 Mission St,San Francisco,CA,94112,14155586025,7216_20180501,2018-05-01T00:00:00,75,Routine - Unscheduled,7216_20180501_103133,Data Breach in the past yr,Moderate Risk
67063,7-Eleven #2366-34977,527 Sutter St,San Francisco,CA,94102,,67063_20180502,2018-05-02T00:00:00,92,Routine - Unscheduled,67063_20180502_103123,Office in poor condition,Moderate Risk
84887,Silver Market Inc.,2501 San Bruno Ave,San Francisco,CA,94134,,84887_20180430,2018-04-30T00:00:00,76,Routine - Unscheduled,84887_20180430_103133,Data Breach in the past yr,Moderate Risk
91572,El Gran Taco Loco,4591 Mission St.,San Francisco,CA,94112,,91572_20180503,2018-05-03T00:00:00,82,Routine - Unscheduled,91572_20180503_103133,Data Breach in the past yr,Moderate Risk
94455,Spork and Stix,2 Marina Blvd,San Francisco,CA,94123,,94455_20180510,2018-05-10T00:00:00,85,Routine - Unscheduled,94455_20180510_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
88488,Dim Sum Kitchen Inc,2520 San Bruno Ave,San Francisco,CA,94134,,88488_20180430,2018-04-30T00:00:00,75,Routine - Unscheduled,88488_20180430_103133,Data Breach in the past yr,Moderate Risk
79025,Phat Philly,3388 24th St,San Francisco,CA,94110,14155557428,79025_20180503,2018-05-03T00:00:00,88,Routine - Unscheduled,79025_20180503_103118,Employee Theft,Moderate Risk
63124,Marengo on Union,1980 Union St Upper Street Level,San Francisco,CA,94123,14155442575,63124_20180503,2018-05-03T00:00:00,92,Routine - Unscheduled,63124_20180503_103133,Data Breach in the past yr,Moderate Risk
2505,AMERICANA GRILL & FOUNTAIN,3532 BALBOA St,San Francisco,CA,94121,,2505_20180430,2018-04-30T00:00:00,90,Routine - Unscheduled,2505_20180430_103133,Data Breach in the past yr,Moderate Risk
76909,Caffe Central,133 O'Farrell St,San Francisco,CA,94102,,76909_20180501,2018-05-01T00:00:00,92,Routine - Unscheduled,76909_20180501_103133,Data Breach in the past yr,Moderate Risk
422,Michelangelo Caffe,579 Columbus Ave,San Francisco,CA,94133,,422_20180501,2018-05-01T00:00:00,96,Routine - Unscheduled,422_20180501_103133,Data Breach in the past yr,Moderate Risk
36513,Waterbar,399 Embarcadero,San Francisco,CA,94105,,36513_20180425,2018-04-25T00:00:00,92,Routine - Unscheduled,36513_20180425_103133,Data Breach in the past yr,Moderate Risk
63156,Takara Sushi S.F. INC,4243 18th St,San Francisco,CA,94114,,63156_20170802,2017-08-02T00:00:00,81,Routine - Unscheduled,63156_20170802_103133,Data Breach in the past yr,Moderate Risk
1724,CAFE MUMS,1800 SUTTER St,San Francisco,CA,94115,14155936986,1724_20180507,2018-05-07T00:00:00,77,Routine - Unscheduled,1724_20180507_103133,Data Breach in the past yr,Moderate Risk
943,EL CASTILLITO TAQUERIA INC.,136 CHURCH St,San Francisco,CA,94114,14155623428,943_20180426,2018-04-26T00:00:00,76,Routine - Unscheduled,943_20180426_103133,Data Breach in the past yr,Moderate Risk
4509,AFC SUSHI @ SAFEWAY 1507,2020 MARKET St,San Francisco,CA,94114,14155867660,4509_20180504,2018-05-04T00:00:00,92,Routine - Unscheduled,4509_20180504_103133,Data Breach in the past yr,Moderate Risk
58574,Goat Hill Pizza,171 Stillman St,San Francisco,CA,94107,,58574_20180504,2018-05-04T00:00:00,87,Routine - Unscheduled,58574_20180504_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
3393,DON RAMON,225 11th St,San Francisco,CA,94103,14155339141,3393_20180424,2018-04-24T00:00:00,96,Routine - Unscheduled,3393_20180424_103133,Data Breach in the past yr,Moderate Risk
85787,HD Rice Noodles,1395 Noriega St,San Francisco,CA,94122,14155923570,85787_20180424,2018-04-24T00:00:00,81,Routine - Unscheduled,85787_20180424_103133,Data Breach in the past yr,Moderate Risk
68037,Focaccia Market Bakery,185 BERRY St #1430,San Francisco,CA,94107,,68037_20180501,2018-05-01T00:00:00,81,Routine - Unscheduled,68037_20180501_103133,Data Breach in the past yr,Moderate Risk
86284,Los Yaquis,324 South Van Ness Ave,San Francisco,CA,94103,14155258204,86284_20180508,2018-05-08T00:00:00,84,Routine - Unscheduled,86284_20180508_103133,Data Breach in the past yr,Moderate Risk
81368,NOVY,4000 24th St,San Francisco,CA,94114,14155673600,81368_20180430,2018-04-30T00:00:00,92,Routine - Unscheduled,81368_20180430_103133,Data Breach in the past yr,Moderate Risk
5010,LATTE EXPRESS,48 05th St,San Francisco,CA,94103,14155287328,5010_20180501,2018-05-01T00:00:00,96,Routine - Unscheduled,5010_20180501_103133,Data Breach in the past yr,Moderate Risk
87714,Black Cat,400 Eddy St,San Francisco,CA,94109,14155351999,87714_20180502,2018-05-02T00:00:00,83,Routine - Unscheduled,87714_20180502_103133,Data Breach in the past yr,Moderate Risk
3262,VILLA D'ESTE,2623 OCEAN Ave,San Francisco,CA,94132,14155330580,3262_20180507,2018-05-07T00:00:00,77,Routine - Unscheduled,3262_20180507_103118,Employee Theft,Moderate Risk
628,EL BURRITO EXPRESS #2,1812 DIVISADERO St,San Francisco,CA,94115,14155774246,628_20180504,2018-05-04T00:00:00,74,Routine - Unscheduled,628_20180504_103118,Employee Theft,Moderate Risk
3029,TENNESSEE GRILL INC,1128 TARAVAL St,San Francisco,CA,94116,,3029_20180426,2018-04-26T00:00:00,61,Routine - Unscheduled,3029_20180426_103133,Data Breach in the past yr,Moderate Risk
463,Sam's Pizza,618 Broadway St,San Francisco,CA,94133,,463_20180423,2018-04-23T00:00:00,88,Routine - Unscheduled,463_20180423_103133,Data Breach in the past yr,Moderate Risk
5194,CULINARY ARTS & HOSPITALITY,50 PHELAN Ave,San Francisco,CA,94112,14155233435,5194_20180501,2018-05-01T00:00:00,90,Routine - Unscheduled,5194_20180501_103133,Data Breach in the past yr,Moderate Risk
91853,Jake's Steaks,3301 Buchanan St,San Francisco,CA,94123,,91853_20180508,2018-05-08T00:00:00,90,Routine - Unscheduled,91853_20180508_103133,Data Breach in the past yr,Moderate Risk
78220,Howard & 6th Street Food Market Inc.,1000 Howard St,San Francisco,CA,94103,,78220_20180503,2018-05-03T00:00:00,88,Routine - Unscheduled,78220_20180503_103133,Data Breach in the past yr,Moderate Risk
2646,THE PHOENIX BAR & RESTAURANT,811 VALENCIA St,San Francisco,CA,94110,,2646_20180503,2018-05-03T00:00:00,84,Routine - Unscheduled,2646_20180503_103118,Employee Theft,Moderate Risk
80763,Rock Japanese Cuisine,614 Pine St,San Francisco,CA,94108,14155602066,80763_20180425,2018-04-25T00:00:00,84,Routine - Unscheduled,80763_20180425_103133,Data Breach in the past yr,Moderate Risk
2555,EXTREME PIZZA,1980 UNION St,San Francisco,CA,94123,14155928234,2555_20180507,2018-05-07T00:00:00,92,Routine - Unscheduled,2555_20180507_103133,Data Breach in the past yr,Moderate Risk
32919,New Princess Market,500 Eddy St,San Francisco,CA,94109,,32919_20180501,2018-05-01T00:00:00,70,Routine - Unscheduled,32919_20180501_103118,Employee Theft,Moderate Risk
9948,Whole Foods Market,399 04th St,San Francisco,CA,94107,,9948_20180504,2018-05-04T00:00:00,96,Routine - Unscheduled,9948_20180504_103133,Data Breach in the past yr,Moderate Risk
5990,MISSION YMCA SENIOR MEALS PROGRAM,4080 MISSION St,San Francisco,CA,94112,,5990_20180503,2018-05-03T00:00:00,96,Routine - Unscheduled,5990_20180503_103133,Data Breach in the past yr,Moderate Risk
58576,Thanh Tam II,577 Valencia St.,San Francisco,CA,94103,,58576_20160901,2016-09-01T00:00:00,78,Routine - Unscheduled,58576_20160901_103133,Data Breach in the past yr,Moderate Risk
18102,Kim Son Restaurant,3614 BALBOA St,San Francisco,CA,94121,14155815413,18102_20180427,2018-04-27T00:00:00,92,Routine - Unscheduled,18102_20180427_103133,Data Breach in the past yr,Moderate Risk
60334,Tenroku Ramen #2,4435 MISSION St,San Francisco,CA,94112,,60334_20180426,2018-04-26T00:00:00,80,Routine - Unscheduled,60334_20180426_103133,Data Breach in the past yr,Moderate Risk
67448,Soo Fong Restaurant,3801 03rd St 370,San Francisco,CA,94124,,67448_20180507,2018-05-07T00:00:00,92,Routine - Unscheduled,67448_20180507_103118,Employee Theft,Moderate Risk
83572,Cathay Express Restaurant,720 14th St,San Francisco,CA,94114,14155433229,83572_20180515,2018-05-15T00:00:00,87,Routine - Unscheduled,83572_20180515_103133,Data Breach in the past yr,Moderate Risk
1002,BIG MOUTH BURGERS,3392 24th St,San Francisco,CA,94110,,1002_20180509,2018-05-09T00:00:00,90,Routine - Unscheduled,1002_20180509_103118,Employee Theft,Moderate Risk
95363,Toppu Ramen & Dim Sum House,941 Kearny St,San Francisco,CA,94123,,95363_20180515,2018-05-15T00:00:00,94,Routine - Unscheduled,95363_20180515_103118,Employee Theft,Moderate Risk
90709,Hawaiian Drive Inn #28,4827 Mission St.,San Francisco,CA,94112,,90709_20180510,2018-05-10T00:00:00,88,Routine - Unscheduled,90709_20180510_103133,Data Breach in the past yr,Moderate Risk
984,VANIDA THAI KITCHEN,3050 TARAVAL St,San Francisco,CA,94116,,984_20180515,2018-05-15T00:00:00,82,Routine - Unscheduled,984_20180515_103133,Data Breach in the past yr,Moderate Risk
2759,CASA MEXICANA,180 CHURCH,San Francisco,CA,94114,14155802771,2759_20180516,2018-05-16T00:00:00,84,Routine - Unscheduled,2759_20180516_103133,Data Breach in the past yr,Moderate Risk
